,player_id,Player,pos,GP,TOI,TOI_pp,Goals,Assists,First_Assists,Total_Points,Total_Points_pp,Shots,ixG,iCF,iSCF,iHDCF,Hits,Shots_Blocked,SF,CF,GF,xGF,Def_Zone_Starts,Off_Zone_Starts,oiSH,SCF,GA,G-ixG,OZ Start%,GF%
713,8480796,Martin Fehervary,D,67,1340.0166666666657,4.933333333333334,6,10,5,16,0.0,91,6.769999999999998,189,71,25,217,128,576,1119,50,54.229999999999976,283,133,0.08680555555555555,539,72,-0.7699999999999978,0.31971153846153844,0.4098360655737705
714,8480797,Joel Farabee,F,82,1394.8833333333369,161.91666666666725,15,24,10,39,2.0,145,14.109999999999996,258,149,65,71,45,715,1295,77,67.58000000000003,209,264,0.1076923076923077,627,76,0.8900000000000041,0.5581395348837209,0.5032679738562091
715,8480798,Philipp Kurashev,F,70,1219.4333333333336,141.11666666666662,9,16,11,25,4.0,116,12.870000000000001,209,124,57,38,34,552,1044,49,55.5,162,201,0.08876811594202899,510,82,-3.870000000000001,0.5537190082644629,0.37404580152671757
716,8480800,Quinn Hughes,D,78,2001.5666666666646,320.7833333333332,7,69,35,76,34.0,154,7.920000000000005,368,106,14,29,71,1146,2174,142,119.95,264,309,0.12390924956369982,1181,97,-0.9200000000000053,0.5392670157068062,0.5941422594142259
717,8480801,Brady Tkachuk,F,82,1527.8333333333353,339.23333333333306,35,48,29,83,29.0,347,50.159999999999975,559,383,240,242,9,1110,2095,128,139.70000000000005,179,471,0.11531531531531532,1178,86,-15.159999999999975,0.7246153846153847,0.5981308411214953
718,8480802,Ryan McLeod,F,57,808.5833333333347,53.299999999999905,11,12,9,23,0.0,78,9.409999999999998,144,95,39,40,20,398,746,31,37.64,149,143,0.07788944723618091,397,40,1.5900000000000016,0.4897260273972603,0.43661971830985913
719,8480803,Evan Bouchard,D,82,1518.3499999999958,186.16666666666688,8,32,11,40,13.0,156,8.660000000000004,380,100,12,95,77,974,1792,111,106.74999999999996,189,261,0.11396303901437371,1002,73,-0.6600000000000037,0.58,0.6032608695652174
720,8480806,Isac Lundestrom,F,61,874.3666666666651,12.549999999999942,4,10,6,14,0.0,60,6.4399999999999995,104,70,38,20,43,356,602,27,28.939999999999998,243,89,0.07584269662921349,277,66,-2.4399999999999995,0.2680722891566265,0.2903225806451613
721,8480807,Mattias Samuelsson,D,55,1219.6833333333357,7.233333333333338,2,8,3,10,0.0,76,3.7799999999999976,138,31,8,107,91,578,1005,65,58.1,287,162,0.11245674740484429,548,78,-1.7799999999999976,0.36080178173719374,0.45454545454545453
722,8480813,Joe Veleno,F,81,1034.849999999999,31.200000000000124,9,11,6,20,4.0,85,7.669999999999999,146,88,41,152,44,415,796,36,34.55000000000001,111,147,0.08674698795180723,362,50,1.330000000000001,0.5697674418604651,0.4186046511627907
723,8480817,K'Andre Miller,D,79,1734.216666666669,42.999999999999986,9,34,14,43,3.0,113,6.789999999999998,240,82,19,162,105,857,1614,89,81.55000000000001,237,153,0.10385064177362893,814,83,2.2100000000000017,0.3923076923076923,0.5174418604651163
724,8480820,Filip Kral,D,2,19.9166666666667,0.0,0,0,0,0,0.0,1,0.02,1,0,0,2,1,12,25,1,1.48,3,2,0.08333333333333333,15,2,-0.02,0.4,0.3333333333333333
725,8480821,Filip Zadina,F,30,392.89999999999947,23.96666666666678,3,4,2,7,0.0,51,4.570000000000001,82,53,20,22,15,190,337,8,16.919999999999998,41,48,0.042105263157894736,178,13,-1.5700000000000012,0.5393258426966292,0.38095238095238093
726,8480822,Martin Kaut,F,36,374.45000000000203,34.033333333333374,4,4,1,8,1.0,44,3.9599999999999995,88,48,18,23,5,170,339,13,15.9,53,58,0.07647058823529412,174,16,0.04000000000000048,0.5225225225225225,0.4482758620689655
727,8480823,Alexander Alexeyev,D,32,526.55,1.000000000000006,0,5,2,5,0.0,28,1.3200000000000005,72,15,5,33,48,216,404,21,17.7,91,29,0.09722222222222222,184,26,-1.3200000000000005,0.24166666666666667,0.44680851063829785
728,8480829,Jesperi Kotkaniemi,F,82,1208.3500000000017,150.24999999999983,18,25,8,43,11.0,129,17.85,243,157,83,105,21,675,1383,62,68.82999999999998,99,290,0.09185185185185185,655,36,0.14999999999999858,0.7455012853470437,0.6326530612244898
729,8480830,Andrei Svechnikov,F,64,1155.0833333333344,201.3666666666667,23,32,18,55,16.0,205,24.599999999999994,411,227,88,140,17,790,1603,84,89.14,100,282,0.10632911392405063,825,47,-1.5999999999999943,0.7382198952879581,0.6412213740458015
730,8480831,Alec Regula,D,4,66.38333333333401,7.6166666666667,0,0,0,0,0.0,2,0.09,7,2,1,4,8,30,54,2,2.0100000000000002,2,9,0.06666666666666667,26,3,-0.09,0.8181818181818182,0.4
731,8480833,Vitali Kravtsov,F,44,493.13333333333446,30.166666666666753,4,4,2,8,3.0,43,5.5699999999999985,83,54,30,28,15,230,440,18,20.590000000000003,38,82,0.0782608695652174,218,10,-1.5699999999999985,0.6833333333333333,0.6428571428571429
732,8480835,Jack Drury,F,38,409.83333333333434,31.83333333333325,2,6,3,8,1.0,69,6.719999999999999,109,68,36,12,16,262,524,16,24.029999999999998,43,75,0.061068702290076333,235,11,-4.719999999999999,0.635593220338983,0.5925925925925926
733,8480836,Jonathan Gruden,F,3,15.983333333333299,0.0,0,0,0,0,0.0,0,0.0,1,0,0,4,1,5,9,0,0.32,5,1,0.0,5,1,0.0,0.16666666666666666,0.0
734,8480839,Rasmus Dahlin,D,78,2011.9333333333375,282.1666666666672,15,58,35,73,32.0,204,15.930000000000003,378,143,36,105,132,1261,2217,154,132.52999999999997,282,431,0.12212529738302934,1143,107,-0.9300000000000033,0.6044880785413744,0.5900383141762452
735,8480842,Filip Hallander,F,2,19.9333333333337,0.0,0,0,0,0,0.0,0,0.0,0,0,0,1,3,2,5,0,0.15,2,3,0.0,2,0,0.0,0.6,
736,8480844,Grigori Denisenko,F,18,178.01666666666713,7.0999999999999375,0,3,2,3,0.0,16,1.67,28,18,9,20,8,60,144,5,5.64,10,22,0.08333333333333333,62,10,-1.67,0.6875,0.3333333333333333
737,8480845,Rasmus Kupari,F,66,666.2666666666671,3.466666666666674,3,12,8,15,0.0,53,5.63,96,56,29,80,34,298,557,23,26.64,100,121,0.07718120805369127,276,36,-2.63,0.5475113122171946,0.3898305084745763
738,8480846,Sampo Ranta,F,6,44.0499999999996,0.0,0,0,0,0,0.0,5,0.45999999999999996,10,6,3,10,3,21,39,1,2.1599999999999997,4,4,0.047619047619047616,20,1,-0.45999999999999996,0.5,0.5
739,8480848,Ty Dellandrea,F,82,1164.433333333338,3.2500000000000044,9,19,12,28,0.0,92,9.500000000000002,174,110,46,125,39,501,989,52,44.65999999999998,256,151,0.10379241516966067,475,57,-0.5000000000000018,0.371007371007371,0.47706422018348627
740,8480849,Barrett Hayton,F,82,1434.8166666666662,189.56666666666635,19,24,14,43,10.0,178,22.229999999999997,279,199,104,83,33,738,1329,90,74.22,329,264,0.12195121951219512,713,89,-3.229999999999997,0.4451939291736931,0.5027932960893855
741,8480853,Liam Foudy,F,62,752.3500000000001,8.633333333333411,7,7,6,14,0.0,67,8.17,130,81,40,60,18,317,617,21,26.349999999999994,134,112,0.06624605678233439,291,56,-1.17,0.45528455284552843,0.2727272727272727
742,8480855,Jack McBain,F,82,1146.4499999999985,20.10000000000013,12,14,9,26,0.0,85,10.55,151,108,60,304,51,415,738,38,36.23,302,125,0.09156626506024096,378,66,1.4499999999999993,0.2927400468384075,0.36538461538461536
743,8480860,Kevin Bahl,D,42,588.850000000003,1.75,2,6,2,8,0.0,27,1.6200000000000006,79,30,1,64,38,283,575,24,30.719999999999995,84,105,0.08480565371024736,330,22,0.37999999999999945,0.5555555555555556,0.5217391304347826
744,8480863,Gabriel Fortier,F,1,8.4166666666667,0.0,0,0,0,0,0.0,0,0.0,0,0,0,1,0,4,6,0,0.21,1,0,0.0,3,0,0.0,0.0,
745,8480865,Noah Dobson,D,78,1589.7166666666649,256.35,13,36,22,49,19.0,206,11.280000000000001,481,116,16,60,104,1008,1920,98,98.55999999999996,103,334,0.09722222222222222,974,68,1.7199999999999989,0.7643020594965675,0.5903614457831325
746,8480870,Benoit-Olivier Groulx,F,2,32.683333333332996,0.0,0,0,0,0,0.0,2,0.15,5,2,0,0,0,8,14,1,0.36,9,1,0.125,4,2,-0.15,0.1,0.3333333333333333
747,8480871,Adam Boqvist,D,46,857.133333333336,141.33333333333326,5,19,11,24,9.0,68,3.9899999999999998,135,48,7,23,47,511,976,52,53.22,76,194,0.10176125244618395,510,50,1.0100000000000002,0.7185185185185186,0.5098039215686274
748,8480873,Rasmus Sandin,D,71,1372.183333333333,137.5999999999999,7,28,10,35,11.0,81,3.949999999999999,174,57,10,136,87,805,1447,80,81.85999999999999,128,197,0.09937888198757763,833,62,3.050000000000001,0.6061538461538462,0.5633802816901409
749,8480874,Adam Ginning,D,1,16.666666666667,0.0,0,0,0,0,0.0,0,0.02,1,1,0,2,2,16,24,1,1.33,1,1,0.0625,16,2,-0.02,0.5,0.3333333333333333
750,8480878,Nils Lundkvist,D,60,978.533333333335,82.31666666666679,6,10,5,16,3.0,94,4.349999999999999,195,50,9,49,67,565,1086,44,56.56999999999999,111,189,0.07787610619469026,568,42,1.6500000000000012,0.63,0.5116279069767442
751,8480879,Jacob Bernard-Docker,D,19,304.3166666666673,0.7333333333333361,0,1,0,1,0.0,22,0.9900000000000001,47,12,4,23,27,157,285,9,13.040000000000003,39,38,0.05732484076433121,133,12,-0.9900000000000001,0.4935064935064935,0.42857142857142855
752,8480880,Jakub Lauko,F,23,203.88333333333318,0.26666666666667,4,3,3,7,0.0,17,2.14,33,26,8,44,6,76,145,10,7.039999999999999,29,10,0.13157894736842105,77,10,1.8599999999999999,0.2564102564102564,0.5
753,8480883,Ty Smith,D,9,181.81666666666598,48.6833333333337,1,3,2,4,3.0,27,1.3,43,13,0,19,4,123,243,11,15.670000000000002,4,44,0.08943089430894309,137,3,-0.30000000000000004,0.9166666666666666,0.7857142857142857
754,8480884,Calen Addison,D,62,999.4333333333307,215.76666666666694,3,26,13,29,18.0,77,3.4799999999999995,155,29,4,19,38,637,1140,69,67.28,56,204,0.10832025117739404,561,48,-0.47999999999999954,0.7846153846153846,0.5897435897435898
755,8480887,Jordan Harris,D,65,1212.3999999999983,4.100000000000008,4,13,5,17,1.0,70,3.4200000000000004,158,56,14,53,98,533,1018,51,48.85000000000002,147,93,0.09568480300187618,511,61,0.5799999999999996,0.3875,0.45535714285714285
756,8480890,Jan Jenik,F,2,11.8166666666666,0.1,0,0,0,0,0.0,0,0.0,1,0,0,4,2,2,5,0,0.24,2,0,0.0,3,0,0.0,0.0,
757,8480891,Michael Kesselring,D,9,153.85,0.21666666666667,0,3,3,3,0.0,8,0.6100000000000001,25,8,2,12,7,55,113,5,5.36,26,17,0.09090909090909091,54,10,-0.6100000000000001,0.3953488372093023,0.3333333333333333
758,8480893,Kirill Marchenko,F,59,955.1666666666669,157.14999999999995,21,4,4,25,8.0,131,16.299999999999997,253,174,69,34,39,514,1022,48,56.05,135,274,0.0933852140077821,536,52,4.700000000000003,0.6699266503667481,0.48
759,8480901,Karson Kuhlman,F,47,556.6499999999983,3.166666666666657,3,4,1,7,0.0,48,6.73,114,66,30,41,18,227,452,17,25.630000000000003,70,80,0.07488986784140969,225,29,-3.7300000000000004,0.5333333333333333,0.3695652173913043
760,8480913,Jordan Gross,D,15,281.70000000000203,33.58333333333339,3,0,0,3,1.0,24,1.5500000000000005,56,20,3,10,16,131,275,14,13.070000000000002,24,52,0.10687022900763359,132,16,1.4499999999999995,0.6842105263157895,0.4666666666666667
761,8480935,Lawrence Pilut,D,17,217.5333333333333,0.11666666666667,1,2,0,3,0.0,14,0.36000000000000004,22,3,0,6,16,99,184,9,7.8999999999999995,42,26,0.09090909090909091,90,16,0.6399999999999999,0.38235294117647056,0.36
762,8480950,Ilya Lyubushkin,D,68,1020.5999999999973,2.9999999999999933,2,12,6,14,0.0,41,1.4700000000000006,78,18,2,99,104,435,806,39,43.01999999999998,261,105,0.0896551724137931,428,72,0.5299999999999994,0.28688524590163933,0.35135135135135137
763,8480977,Semyon Der-Arguchintsev,F,1,7.2666666666667,0.9,0,0,0,0,0.0,0,0.0,0,0,0,0,0,3,4,1,0.33,0,0,0.3333333333333333,3,0,0.0,,1.0
764,8480979,Nathan Smith,F,4,29.766666666666698,0.0,0,0,0,0,0.0,2,0.24,6,5,1,6,3,6,24,0,0.5,2,1,0.0,10,1,-0.24,0.3333333333333333,0.0
765,8480980,Connor Dewar,F,81,887.9166666666648,6.666666666666661,6,12,6,18,0.0,87,9.43,169,99,44,124,50,345,672,23,31.689999999999998,134,63,0.06666666666666667,295,35,-3.4299999999999997,0.3197969543147208,0.39655172413793105
766,8480994,Damien Giroux,F,1,13.95,0.083333333333333,0,1,0,1,0.0,0,0.0,0,0,0,2,1,5,6,1,0.67,0,0,0.2,3,1,0.0,,0.5
767,8480995,Pontus Holmberg,F,37,385.53333333333495,17.73333333333324,5,8,6,13,1.0,27,2.8499999999999996,49,36,14,24,18,165,309,16,14.22,21,44,0.09696969696969697,165,15,2.1500000000000004,0.676923076923077,0.5161290322580645
768,8481006,Tyler Tucker,D,26,380.6833333333341,1.1166666666666671,1,3,0,4,0.0,21,0.53,54,12,1,50,26,171,308,12,12.82,48,56,0.07017543859649122,160,22,0.47,0.5384615384615384,0.35294117647058826
769,8481013,Jonatan Berggren,F,67,901.7999999999997,109.53333333333323,15,13,9,28,9.0,98,9.659999999999997,158,85,39,20,28,427,799,42,38.70999999999999,81,171,0.09836065573770492,385,44,5.340000000000003,0.6785714285714286,0.4883720930232558
770,8481014,Alexander Romanov,D,76,1478.1666666666688,2.266666666666667,2,20,11,22,0.0,100,3.769999999999998,235,55,9,198,129,685,1267,62,61.43999999999998,233,119,0.0905109489051095,635,64,-1.7699999999999978,0.3380681818181818,0.49206349206349204
771,8481019,David Gustafsson,F,46,464.4833333333358,5.166666666666697,0,6,5,6,0.0,45,3.639999999999999,72,42,21,25,18,189,345,14,15.829999999999998,75,44,0.07407407407407407,143,17,-3.639999999999999,0.3697478991596639,0.45161290322580644
772,8481032,Paul Cotter,F,55,705.4833333333355,18.71666666666663,13,5,2,18,0.0,76,7.709999999999999,131,88,44,168,17,330,610,30,27.92,73,102,0.09090909090909091,298,31,5.290000000000001,0.5828571428571429,0.4918032786885246
773,8481043,Cole Koepke,F,17,154.7166666666667,0.116666666666666,1,0,0,1,0.0,12,1.6600000000000004,32,18,10,32,5,59,132,3,6.4399999999999995,15,22,0.05084745762711865,74,8,-0.6600000000000004,0.5945945945945946,0.2727272727272727
774,8481056,Spencer Stastney,D,8,140.88333333333398,0.033333333333333,0,2,2,2,0.0,9,0.23,14,2,0,2,9,52,88,8,4.7299999999999995,19,12,0.15384615384615385,38,4,-0.23,0.3870967741935484,0.6666666666666666
775,8481058,Jesse Ylonen,F,37,497.5333333333354,41.31666666666657,6,10,3,16,1.0,43,3.7099999999999995,80,39,14,14,28,216,404,18,18.32,53,69,0.08333333333333333,177,28,2.2900000000000005,0.5655737704918032,0.391304347826087
776,8481068,Yegor Sharangovich,F,75,1081.3666666666675,7.433333333333328,13,17,11,30,0.0,131,17.68,238,162,79,22,41,517,989,46,52.56999999999999,146,161,0.08897485493230174,517,65,-4.68,0.5244299674267101,0.4144144144144144
777,8481070,Hugh McGing,F,1,9.6166666666667,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,2,3,0,0.17,2,1,0.0,2,0,0.0,0.3333333333333333,
778,8481072,Tim Berni,D,59,1000.9000000000042,7.533333333333321,1,2,1,3,0.0,58,3.3899999999999992,119,43,10,122,74,456,859,33,39.85000000000001,158,121,0.07236842105263158,439,59,-2.3899999999999992,0.4336917562724014,0.358695652173913
779,8481077,John Leonard,F,6,69.23333333333309,2.0,1,0,0,1,0.0,4,0.29000000000000004,11,7,3,4,4,18,48,1,1.4300000000000002,10,14,0.05555555555555555,23,1,0.71,0.5833333333333334,0.5
780,8481093,Rafael Harvey-Pinard,F,34,585.8000000000011,63.649999999999864,14,6,4,20,4.0,58,9.770000000000001,98,77,52,57,56,273,525,41,31.42,94,116,0.15018315018315018,275,39,4.229999999999999,0.5523809523809524,0.5125
781,8481102,Egor Sokolov,F,5,35.2,2.1166666666667,1,1,1,2,0.0,5,0.39,7,4,3,5,2,31,49,4,3.97,5,6,0.12903225806451613,30,2,0.61,0.5454545454545454,0.6666666666666666
782,8481122,Simon Benoit,D,78,1509.2333333333306,3.4833333333333543,3,7,1,10,0.0,82,3.8999999999999995,175,45,7,216,128,595,1082,44,48.09000000000002,352,94,0.07394957983193277,480,114,-0.8999999999999995,0.21076233183856502,0.27848101265822783
783,8481147,Reese Johnson,F,57,627.6500000000016,3.016666666666626,4,2,1,6,0.0,54,6.21,90,47,20,178,23,213,409,15,17.030000000000005,85,40,0.07042253521126761,166,36,-2.21,0.32,0.29411764705882354
784,8481161,Jake Christiansen,D,24,365.3166666666676,10.483333333333393,0,4,2,4,1.0,25,1.1800000000000002,55,15,3,20,23,171,334,13,14.200000000000003,37,48,0.07602339181286549,161,19,-1.1800000000000002,0.5647058823529412,0.40625
785,8481167,Brayden Pachal,D,10,166.20000000000002,0.3,0,2,0,2,0.0,18,0.51,37,8,0,27,12,82,150,5,7.6899999999999995,17,15,0.06097560975609756,74,3,-0.51,0.46875,0.625
786,8481178,Egor Zamula,D,14,187.3999999999993,4.89999999999997,0,4,2,4,0.0,8,0.13,21,0,0,9,13,86,156,7,6.300000000000001,29,19,0.08139534883720931,66,7,-0.13,0.3958333333333333,0.5
787,8481186,Logan O'Connor,F,82,1164.7666666666635,4.000000000000036,9,17,11,26,0.0,104,12.180000000000007,197,127,68,116,50,479,866,42,37.870000000000005,243,100,0.08768267223382047,403,50,-3.180000000000007,0.2915451895043732,0.45652173913043476
788,8481239,Samuel Fagemo,F,9,70.66666666666708,0.0,2,1,1,3,0.0,5,0.33,10,5,1,5,6,27,58,3,1.9100000000000001,6,12,0.1111111111111111,25,7,1.67,0.6666666666666666,0.3
789,8481422,Jacob Lucchini,F,11,128.3833333333333,13.61666666666673,1,0,0,1,1.0,14,1.5100000000000002,27,16,7,16,1,57,112,3,5.73,13,9,0.05263157894736842,61,2,-0.5100000000000002,0.4090909090909091,0.6
790,8481433,Taro Hirose,F,3,30.983333333333,0.0,0,0,0,0,0.0,2,0.25,4,3,2,1,2,9,12,0,0.69,2,4,0.0,7,2,-0.25,0.6666666666666666,0.0
791,8481441,Joe Snively,F,12,151.14999999999998,1.1833333333333,2,2,2,4,0.0,16,1.5,23,14,9,4,6,83,145,10,6.719999999999999,36,32,0.12048192771084337,66,6,0.5,0.47058823529411764,0.625
792,8481461,Corey Schueneman,D,7,102.916666666666,0.0,0,1,0,1,0.0,8,0.19000000000000003,13,0,0,4,12,42,73,4,2.8199999999999994,5,17,0.09523809523809523,34,3,-0.19000000000000003,0.7727272727272727,0.5714285714285714
793,8481477,Nico Sturm,F,74,1090.0333333333388,55.68333333333335,14,12,7,26,0.0,120,12.769999999999996,194,110,59,100,45,490,873,41,49.83000000000002,310,121,0.0836734693877551,480,70,1.230000000000004,0.28074245939675174,0.36936936936936937
794,8481481,Blake Lizotte,F,81,1048.4499999999985,7.233333333333278,11,23,17,34,0.0,108,11.929999999999998,175,109,62,96,39,537,978,52,47.72,168,172,0.09683426443202979,521,56,-0.9299999999999979,0.5058823529411764,0.48148148148148145
795,8481517,Brett Leason,F,54,588.1666666666649,3.4666666666667476,6,3,2,9,0.0,51,5.5600000000000005,101,55,22,35,18,220,442,14,19.369999999999997,90,67,0.06363636363636363,210,36,0.4399999999999995,0.4267515923566879,0.28
796,8481518,Nolan Foote,F,6,43.3000000000003,0.016666666666667,1,0,0,1,0.0,4,0.6,7,3,1,5,3,26,48,2,2.7399999999999998,3,11,0.07692307692307693,25,0,0.4,0.7857142857142857,1.0
797,8481521,Ronnie Attard,D,2,33.483333333333,3.7666666666666,0,0,0,0,0.0,5,0.27,8,2,0,3,2,18,27,1,1.56,8,4,0.05555555555555555,14,2,-0.27,0.3333333333333333,0.3333333333333333
798,8481522,Peyton Krebs,F,74,1023.900000000002,74.5666666666667,9,17,9,26,3.0,79,8.399999999999999,143,86,44,93,20,464,879,37,38.449999999999996,217,193,0.07974137931034483,405,48,0.6000000000000014,0.47073170731707314,0.43529411764705883
799,8481523,Kirby Dach,F,58,1072.749999999999,197.84999999999982,14,24,15,38,16.0,107,13.680000000000001,185,120,69,53,38,565,1094,65,61.37999999999999,122,262,0.11504424778761062,521,46,0.3199999999999985,0.6822916666666666,0.5855855855855856
800,8481524,Bowen Byram,D,42,918.8666666666682,54.9666666666664,10,14,8,24,6.0,65,5.43,140,60,13,82,54,454,876,48,40.68,132,129,0.10572687224669604,464,38,4.57,0.4942528735632184,0.5581395348837209
801,8481527,Kaedan Korczak,D,10,175.68333333333499,0.28333333333333,0,2,1,2,0.0,16,0.8300000000000001,34,7,2,25,8,84,170,7,8.94,29,17,0.08333333333333333,84,11,-0.8300000000000001,0.3695652173913043,0.3888888888888889
802,8481528,Dylan Cozens,F,81,1336.2499999999993,229.01666666666685,31,37,21,68,18.0,211,25.84000000000001,336,240,101,55,30,803,1397,100,89.76000000000005,253,321,0.12453300124533001,776,88,5.1599999999999895,0.5592334494773519,0.5319148936170213
803,8481532,Alex Turcotte,F,4,27.9,0.033333333333333,0,0,0,0,0.0,2,0.33,5,4,1,1,0,13,24,0,1.04,2,5,0.0,9,2,-0.33,0.7142857142857143,0.0
804,8481533,Trevor Zegras,F,81,1524.9999999999984,228.58333333333323,23,42,24,65,17.0,184,16.319999999999997,369,196,52,46,29,864,1612,93,89.53999999999998,86,375,0.1076388888888889,866,93,6.680000000000003,0.8134490238611713,0.5
805,8481535,Nils Hoglander,F,25,301.3833333333343,6.2,3,6,4,9,0.0,29,2.8299999999999996,58,34,9,21,8,147,291,13,12.39,41,55,0.08843537414965986,133,17,0.17000000000000037,0.5729166666666666,0.43333333333333335
806,8481537,Nikita Okhotiuk,D,10,117.33333333333398,0.16666666666666702,1,0,0,1,0.0,6,0.22000000000000003,11,2,0,31,9,52,91,6,5.52,19,20,0.11538461538461539,50,5,0.78,0.5128205128205128,0.5454545454545454
807,8481540,Cole Caufield,F,46,830.2833333333314,150.16666666666694,26,10,2,36,10.0,158,16.26,294,151,46,18,12,443,836,56,41.70000000000001,77,225,0.12641083521444696,392,51,9.739999999999998,0.7450331125827815,0.5233644859813084
808,8481541,Samuel Bolduc,D,17,244.83333333333263,23.116666666666568,2,1,1,3,0.0,20,0.53,49,14,0,26,16,133,265,10,12.030000000000003,19,48,0.07518796992481203,132,5,1.47,0.7164179104477612,0.6666666666666666
809,8481542,Moritz Seider,D,82,1898.1999999999955,254.2166666666667,5,37,17,42,15.0,140,6.83,297,67,6,207,190,939,1745,105,94.53000000000002,424,293,0.11182108626198083,850,123,-1.83,0.4086471408647141,0.4605263157894737
810,8481543,Nikita Alexandrov,F,28,274.76666666666637,6.8833333333334,3,4,3,7,0.0,28,4.01,43,29,19,28,13,123,215,8,11.24,19,36,0.06504065040650407,113,8,-1.0099999999999998,0.6545454545454545,0.5
811,8481546,Cam York,D,54,1060.8666666666652,94.08333333333339,2,18,10,20,3.0,42,4.469999999999999,122,53,14,44,69,502,964,52,53.40999999999997,134,160,0.10358565737051793,502,51,-2.469999999999999,0.54421768707483,0.5048543689320388
812,8481550,Adam Beckman,F,9,96.21666666666671,6.449999999999999,0,0,0,0,0.0,12,1.1200000000000003,25,13,4,3,2,50,102,0,3.4600000000000004,15,12,0.0,37,2,-1.1200000000000003,0.4444444444444444,0.0
813,8481554,Kaapo Kakko,F,82,1255.1666666666656,73.3000000000001,18,22,14,40,3.0,126,15.540000000000003,226,148,72,26,27,666,1224,66,60.69000000000001,124,174,0.0990990990990991,654,51,2.4599999999999973,0.5838926174496645,0.5641025641025641
814,8481557,Matt Boldy,F,81,1498.4833333333345,307.4666666666665,31,32,17,63,26.0,255,29.21,486,271,96,65,26,955,1775,98,106.94999999999999,159,324,0.10261780104712041,919,49,1.7899999999999991,0.6708074534161491,0.6666666666666666
815,8481559,Jack Hughes,F,78,1557.3499999999985,245.0833333333333,43,56,35,99,31.0,336,37.53999999999999,554,342,119,12,30,1075,2000,124,120.44000000000001,99,380,0.11534883720930232,1184,76,5.460000000000008,0.7933194154488518,0.62
816,8481560,Arthur Kaliyev,F,56,653.9500000000003,118.80000000000022,13,15,8,28,12.0,122,13.9,227,142,62,40,10,395,754,46,41.51000000000001,58,190,0.11645569620253164,421,31,-0.9000000000000004,0.7661290322580645,0.5974025974025974
817,8481563,Drew Helleson,D,3,40.95,0.33333333333333,1,0,0,1,0.0,4,0.2,5,2,1,2,3,15,32,2,1.18,9,2,0.13333333333333333,17,2,0.8,0.18181818181818182,0.5
818,8481567,Henry Thrun,D,8,158.916666666666,7.3333333333333,0,2,1,2,0.0,7,0.6000000000000001,19,9,1,4,9,71,136,7,7.29,24,19,0.09859154929577464,85,11,-0.6000000000000001,0.4418604651162791,0.3888888888888889
819,8481568,Alex Vlasic,D,6,117.816666666667,0.18333333333333698,0,1,1,1,0.0,4,0.03,5,0,0,5,9,37,68,4,2.2800000000000002,22,7,0.10810810810810811,31,6,-0.03,0.2413793103448276,0.4
820,8481572,Ville Heinola,D,10,132.66666666666669,8.64999999999997,0,1,1,1,0.0,5,0.22,13,7,0,7,7,49,108,3,4.989999999999999,16,23,0.061224489795918366,52,8,-0.22,0.5897435897435898,0.2727272727272727
821,8481575,Lassi Thomson,D,2,21.783333333333,0.18333333333333,0,0,0,0,0.0,1,0.04,2,1,0,2,0,8,22,0,0.62,2,6,0.0,9,2,-0.04,0.75,0.0
822,8481577,Philip Tomasino,F,31,483.416666666666,69.23333333333322,5,13,10,18,6.0,54,5.630000000000001,102,69,19,28,16,243,471,25,24.55,46,105,0.102880658436214,251,11,-0.6300000000000008,0.695364238410596,0.6944444444444444
823,8481580,Connor McMichael,F,6,53.1499999999996,0.066666666666667,0,0,0,0,0.0,2,0.12,4,2,1,2,3,20,35,2,1.17,5,13,0.1,18,2,-0.12,0.7222222222222222,0.5
824,8481581,Thomas Harley,D,6,100.75,0.8333333333333299,0,2,1,2,0.0,8,0.4,12,7,3,1,8,46,87,7,3.9400000000000004,14,17,0.15217391304347827,49,2,-0.4,0.5483870967741935,0.7777777777777778
825,8481582,Nicholas Robertson,F,15,163.26666666666702,17.733333333333267,2,3,0,5,0.0,27,2.7500000000000004,48,26,11,18,7,81,167,7,9.190000000000001,23,37,0.08641975308641975,97,5,-0.7500000000000004,0.6166666666666667,0.5833333333333334
826,8481585,Egor Afanasyev,F,17,184.4166666666667,3.1666666666666403,1,0,0,1,0.0,21,1.3900000000000001,31,12,5,23,13,76,138,3,4.88,21,18,0.039473684210526314,54,10,-0.3900000000000001,0.46153846153846156,0.23076923076923078
827,8481591,Sam Poulin,F,3,29.900000000000002,3.54999999999997,0,1,0,1,1.0,2,0.34,5,2,0,3,1,17,30,1,1.37,0,4,0.058823529411764705,13,3,-0.34,1.0,0.25
828,8481592,Jakob Pelletier,F,24,340.4333333333343,51.98333333333337,3,4,2,7,3.0,48,6.0600000000000005,84,60,30,15,14,234,469,15,24.48,27,81,0.0641025641025641,261,13,-3.0600000000000005,0.75,0.5357142857142857
829,8481596,Shane Pinto,F,82,1310.2666666666653,168.98333333333346,20,15,6,35,9.0,158,21.949999999999996,269,194,93,71,49,744,1394,65,74.91,149,264,0.08736559139784947,709,68,-1.9499999999999957,0.639225181598063,0.48872180451127817
